Test Date,County,Number Positive,Number Tests
7/5/2020,Oneida,7.00,544.00
7/6/2020,Oneida,11.00,593.00
7/7/2020,Oneida,16.00,1015.00
7/8/2020,Oneida,15.00,1323.00
7/9/2020,Oneida,15.00,1226.00
7/10/2020,Oneida,12.00,1388.00
7/11/2020,Oneida,5.00,635.00
7/12/2020,Oneida,7.00,559.00
7/13/2020,Oneida,17.00,947.00
7/14/2020,Oneida,13.00,862.00
7/15/2020,Oneida,8.00,833.00
7/16/2020,Oneida,41.00,1177.00
7/17/2020,Oneida,28.00,1086.00
7/18/2020,Oneida,3.00,274.00
7/19/2020,Oneida,2.00,309.00
7/20/2020,Oneida,20.00,942.00
7/21/2020,Oneida,13.00,1016.00
7/22/2020,Oneida,5.00,903.00
7/23/2020,Oneida,10.00,1110.00
7/24/2020,Oneida,10.00,980.00
7/25/2020,Oneida,0.00,526.00
7/26/2020,Oneida,10.00,772.00
7/27/2020,Oneida,18.00,830.00
7/28/2020,Oneida,25.00,990.00
7/29/2020,Oneida,9.00,1033.00
7/30/2020,Oneida,8.00,609.00
7/31/2020,Oneida,11.00,1031.00
8/1/2020,Oneida,6.00,523.00
8/2/2020,Oneida,3.00,642.00
8/3/2020,Oneida,13.00,816.00
8/4/2020,Oneida,11.00,725.00
8/5/2020,Oneida,3.00,721.00
8/6/2020,Oneida,12.00,894.00
8/7/2020,Oneida,13.00,681.00
8/8/2020,Oneida,4.00,750.00
8/9/2020,Oneida,4.00,455.00
8/10/2020,Oneida,25.00,1194.00
8/11/2020,Oneida,5.00,824.00
8/12/2020,Oneida,3.00,960.00
8/13/2020,Oneida,6.00,1079.00
8/14/2020,Oneida,6.00,1271.00
8/15/2020,Oneida,3.00,978.00
8/16/2020,Oneida,3.00,514.00
8/17/2020,Oneida,12.00,746.00
8/18/2020,Oneida,5.00,1326.00
8/19/2020,Oneida,4.00,1421.00
8/20/2020,Oneida,11.00,1688.00
8/21/2020,Oneida,9.00,1667.00
8/22/2020,Oneida,2.00,1184.00
8/23/2020,Oneida,1.00,1051.00
8/24/2020,Oneida,11.00,915.00
8/25/2020,Oneida,3.00,1621.00
8/26/2020,Oneida,5.00,1067.00
8/27/2020,Oneida,1.00,2058.00
8/28/2020,Oneida,3.00,1563.00
8/29/2020,Oneida,4.00,1878.00
8/30/2020,Oneida,2.00,1730.00
8/31/2020,Oneida,7.00,1095.00
9/1/2020,Oneida,2.00,1486.00
9/2/2020,Oneida,3.00,1878.00
9/3/2020,Oneida,9.00,1298.00
9/4/2020,Oneida,3.00,1822.00
9/5/2020,Oneida,4.00,1716.00
9/6/2020,Oneida,3.00,750.00
9/7/2020,Oneida,4.00,610.00
9/8/2020,Oneida,7.00,1582.00
9/9/2020,Oneida,6.00,1166.00
9/10/2020,Oneida,11.00,1588.00
9/11/2020,Oneida,8.00,2315.00
9/12/2020,Oneida,6.00,1718.00
9/13/2020,Oneida,1.00,899.00
9/14/2020,Oneida,8.00,658.00
9/15/2020,Oneida,3.00,1661.00
9/16/2020,Oneida,4.00,1889.00
9/17/2020,Oneida,6.00,1428.00
9/18/2020,Oneida,4.00,1812.00
9/19/2020,Oneida,2.00,2221.00
9/20/2020,Oneida,3.00,591.00
9/21/2020,Oneida,0.00,799.00
9/22/2020,Oneida,9.00,1886.00
9/23/2020,Oneida,1.00,1980.00
9/24/2020,Oneida,12.00,1178.00
9/25/2020,Oneida,7.00,1826.00
9/26/2020,Oneida,5.00,3062.00
9/27/2020,Oneida,8.00,554.00
9/28/2020,Oneida,12.00,1073.00
9/29/2020,Oneida,4.00,1740.00
9/30/2020,Oneida,24.00,2195.00
10/1/2020,Oneida,2.00,1887.00
10/2/2020,Oneida,6.00,2510.00
10/3/2020,Oneida,10.00,3099.00
10/4/2020,Oneida,2.00,578.00
10/5/2020,Oneida,3.00,975.00
10/6/2020,Oneida,7.00,1675.00
10/7/2020,Oneida,13.00,2883.00
10/8/2020,Oneida,9.00,2181.00
10/9/2020,Oneida,17.00,2407.00
10/10/2020,Oneida,10.00,4138.00
10/11/2020,Oneida,10.00,1725.00
10/12/2020,Oneida,5.00,1182.00
10/13/2020,Oneida,4.00,1751.00
10/14/2020,Oneida,9.00,2504.00
10/15/2020,Oneida,7.00,2221.00
10/16/2020,Oneida,12.00,4309.00
10/17/2020,Oneida,7.00,2664.00
10/18/2020,Oneida,1.00,599.00
10/19/2020,Oneida,5.00,991.00
10/20/2020,Oneida,18.00,2776.00
10/21/2020,Oneida,8.00,2142.00
10/22/2020,Oneida,19.00,2277.00
10/23/2020,Oneida,26.00,2508.00
10/24/2020,Oneida,11.00,1954.00
10/25/2020,Oneida,5.00,721.00
10/26/2020,Oneida,23.00,2031.00
10/27/2020,Oneida,37.00,2877.00
10/28/2020,Oneida,23.00,2354.00
10/29/2020,Oneida,15.00,4087.00
10/30/2020,Oneida,47.00,3100.00
10/31/2020,Oneida,20.00,3017.00
11/1/2020,Oneida,16.00,821.00
11/2/2020,Oneida,29.00,1615.00
11/3/2020,Oneida,21.00,4314.00
11/4/2020,Oneida,29.00,2922.00
11/5/2020,Oneida,47.00,4378.00
11/6/2020,Oneida,46.00,2659.00
11/7/2020,Oneida,43.00,3210.00
11/8/2020,Oneida,39.00,1691.00
11/9/2020,Oneida,56.00,1404.00
11/10/2020,Oneida,74.00,3202.00
11/11/2020,Oneida,69.00,2533.00
11/12/2020,Oneida,94.00,4349.00
11/13/2020,Oneida,116.00,1941.00
11/14/2020,Oneida,39.00,1894.00
11/15/2020,Oneida,34.00,2521.00
11/16/2020,Oneida,64.00,1203.00
11/17/2020,Oneida,85.00,2858.00
11/18/2020,Oneida,94.00,3537.00
11/19/2020,Oneida,50.00,2141.00
11/20/2020,Oneida,142.00,3931.00
11/21/2020,Oneida,43.00,1526.00
11/22/2020,Oneida,129.00,5470.00
11/23/2020,Oneida,82.00,1455.00
11/24/2020,Oneida,118.00,1857.00
11/25/2020,Oneida,105.00,3199.00
11/26/2020,Oneida,140.00,3831.00
11/27/2020,Oneida,77.00,1605.00
11/28/2020,Oneida,129.00,2217.00
11/29/2020,Oneida,109.00,1745.00
11/30/2020,Oneida,114.00,1618.00
12/1/2020,Oneida,182.00,2251.00
12/2/2020,Oneida,211.00,3266.00
12/3/2020,Oneida,283.00,3276.00
12/4/2020,Oneida,290.00,3703.00
12/5/2020,Oneida,220.00,2550.00
12/6/2020,Oneida,112.00,1621.00
12/7/2020,Oneida,163.00,1415.00
12/8/2020,Oneida,254.00,2129.00
12/9/2020,Oneida,267.00,2942.00
12/10/2020,Oneida,265.00,3249.00
12/11/2020,Oneida,276.00,3008.00
12/12/2020,Oneida,237.00,2849.00
12/13/2020,Oneida,165.00,2330.00
12/14/2020,Oneida,162.00,1534.00
12/15/2020,Oneida,197.00,1975.00
12/16/2020,Oneida,327.00,3495.00
12/17/2020,Oneida,217.00,2315.00
12/18/2020,Oneida,266.00,2838.00
12/19/2020,Oneida,227.00,3214.00
12/20/2020,Oneida,166.00,1721.00
12/21/2020,Oneida,167.00,1801.00
12/22/2020,Oneida,252.00,2511.00
12/23/2020,Oneida,319.00,3389.00
12/24/2020,Oneida,291.00,3316.00
12/25/2020,Oneida,155.00,2507.00
12/26/2020,Oneida,108.00,1584.00
12/27/2020,Oneida,325.00,2307.00
12/28/2020,Oneida,254.00,2717.00
12/29/2020,Oneida,361.00,2730.00
12/30/2020,Oneida,308.00,3310.00
12/31/2020,Oneida,314.00,3200.00
1/1/2021,Oneida,300.00,3149.00
1/2/2021,Oneida,274.00,2501.00
1/3/2021,Oneida,270.00,2029.00
1/4/2021,Oneida,151.00,1400.00
1/5/2021,Oneida,395.00,3104.00
1/6/2021,Oneida,259.00,3448.00
1/7/2021,Oneida,322.00,3185.00
1/8/2021,Oneida,226.00,3724.00
1/9/2021,Oneida,256.00,3270.00
1/10/2021,Oneida,244.00,2374.00
1/11/2021,Oneida,188.00,3110.00
1/12/2021,Oneida,240.00,2251.00
1/13/2021,Oneida,226.00,3484.00
1/14/2021,Oneida,334.00,4368.00
1/15/2021,Oneida,232.00,3497.00
1/16/2021,Oneida,160.00,2997.00
1/17/2021,Oneida,158.00,2115.00
1/18/2021,Oneida,151.00,1760.00
1/19/2021,Oneida,165.00,2308.00
1/20/2021,Oneida,191.00,3542.00
1/21/2021,Oneida,179.00,3580.00
1/22/2021,Oneida,194.00,3111.00
1/23/2021,Oneida,117.00,3506.00
1/24/2021,Oneida,85.00,1600.00
1/25/2021,Oneida,114.00,2084.00
1/26/2021,Oneida,98.00,2106.00
1/27/2021,Oneida,103.00,4125.00
1/28/2021,Oneida,76.00,3654.00
1/29/2021,Oneida,147.00,3278.00
1/30/2021,Oneida,74.00,3443.00
1/31/2021,Oneida,64.00,2374.00
2/1/2021,Oneida,32.00,2051.00
2/2/2021,Oneida,68.00,1468.00
2/3/2021,Oneida,80.00,5117.00
2/4/2021,Oneida,91.00,2792.00
2/5/2021,Oneida,77.00,4780.00
2/6/2021,Oneida,68.00,3640.00
2/7/2021,Oneida,39.00,1783.00
2/8/2021,Oneida,37.00,843.00
2/9/2021,Oneida,71.00,3403.00
2/10/2021,Oneida,50.00,5156.00
3/1/2020,Onondaga,0.00,0.00
3/2/2020,Onondaga,0.00,0.00
3/3/2020,Onondaga,0.00,0.00
3/4/2020,Onondaga,0.00,0.00
3/5/2020,Onondaga,0.00,0.00
3/6/2020,Onondaga,0.00,0.00
3/7/2020,Onondaga,0.00,0.00
3/8/2020,Onondaga,0.00,0.00
3/9/2020,Onondaga,0.00,1.00
3/10/2020,Onondaga,0.00,0.00
3/11/2020,Onondaga,0.00,3.00
3/12/2020,Onondaga,0.00,1.00
3/13/2020,Onondaga,0.00,9.00
3/14/2020,Onondaga,0.00,18.00
3/15/2020,Onondaga,1.00,27.00
3/16/2020,Onondaga,1.00,55.00
3/17/2020,Onondaga,0.00,15.00
3/18/2020,Onondaga,3.00,98.00
3/19/2020,Onondaga,3.00,60.00
3/20/2020,Onondaga,9.00,133.00
3/21/2020,Onondaga,12.00,157.00
3/22/2020,Onondaga,23.00,538.00
3/23/2020,Onondaga,8.00,129.00
3/24/2020,Onondaga,5.00,124.00
3/25/2020,Onondaga,18.00,266.00
3/26/2020,Onondaga,32.00,444.00
3/27/2020,Onondaga,14.00,352.00
3/28/2020,Onondaga,23.00,487.00
3/29/2020,Onondaga,28.00,206.00
3/30/2020,Onondaga,14.00,139.00
3/31/2020,Onondaga,23.00,163.00
4/1/2020,Onondaga,17.00,191.00
4/2/2020,Onondaga,18.00,195.00
4/3/2020,Onondaga,10.00,221.00
4/4/2020,Onondaga,6.00,131.00
4/5/2020,Onondaga,3.00,89.00
4/6/2020,Onondaga,64.00,689.00
4/7/2020,Onondaga,12.00,126.00
4/8/2020,Onondaga,11.00,245.00
4/9/2020,Onondaga,11.00,148.00
4/10/2020,Onondaga,11.00,116.00
4/11/2020,Onondaga,17.00,169.00
4/12/2020,Onondaga,19.00,142.00
4/13/2020,Onondaga,15.00,120.00
4/14/2020,Onondaga,18.00,219.00
4/15/2020,Onondaga,13.00,134.00
4/16/2020,Onondaga,21.00,181.00
4/17/2020,Onondaga,9.00,152.00
4/18/2020,Onondaga,6.00,118.00
4/19/2020,Onondaga,11.00,113.00
4/20/2020,Onondaga,5.00,101.00
4/21/2020,Onondaga,12.00,152.00
4/22/2020,Onondaga,74.00,705.00
4/23/2020,Onondaga,39.00,722.00
4/24/2020,Onondaga,25.00,530.00
4/25/2020,Onondaga,28.00,280.00
4/26/2020,Onondaga,34.00,256.00
4/27/2020,Onondaga,16.00,268.00
4/28/2020,Onondaga,40.00,386.00
4/29/2020,Onondaga,50.00,343.00
4/30/2020,Onondaga,28.00,334.00
5/1/2020,Onondaga,43.00,433.00
5/2/2020,Onondaga,49.00,593.00
5/3/2020,Onondaga,19.00,436.00
5/4/2020,Onondaga,31.00,176.00
5/5/2020,Onondaga,54.00,731.00
5/6/2020,Onondaga,59.00,534.00
5/7/2020,Onondaga,54.00,407.00
5/8/2020,Onondaga,49.00,464.00
5/9/2020,Onondaga,47.00,507.00
5/10/2020,Onondaga,22.00,240.00
5/11/2020,Onondaga,21.00,329.00
5/12/2020,Onondaga,87.00,1066.00
5/13/2020,Onondaga,28.00,683.00
5/14/2020,Onondaga,17.00,385.00
5/15/2020,Onondaga,29.00,1088.00
5/16/2020,Onondaga,32.00,648.00
5/17/2020,Onondaga,19.00,483.00
5/18/2020,Onondaga,145.00,1578.00
5/19/2020,Onondaga,53.00,1844.00
5/20/2020,Onondaga,53.00,1137.00
5/21/2020,Onondaga,57.00,1344.00
5/22/2020,Onondaga,76.00,2502.00
5/23/2020,Onondaga,49.00,1352.00
5/24/2020,Onondaga,28.00,1175.00
5/25/2020,Onondaga,31.00,1129.00
5/26/2020,Onondaga,21.00,676.00
5/27/2020,Onondaga,21.00,817.00
5/28/2020,Onondaga,38.00,1731.00
5/29/2020,Onondaga,41.00,2101.00
5/30/2020,Onondaga,37.00,1829.00
5/31/2020,Onondaga,27.00,1074.00
6/1/2020,Onondaga,31.00,1035.00
6/2/2020,Onondaga,28.00,1522.00
6/3/2020,Onondaga,39.00,2189.00
6/4/2020,Onondaga,34.00,1601.00
6/5/2020,Onondaga,46.00,2186.00
6/6/2020,Onondaga,17.00,1345.00
6/7/2020,Onondaga,16.00,2040.00
6/8/2020,Onondaga,19.00,1004.00
6/9/2020,Onondaga,6.00,2197.00
6/10/2020,Onondaga,21.00,1222.00
6/11/2020,Onondaga,20.00,2072.00
6/12/2020,Onondaga,24.00,1498.00
6/13/2020,Onondaga,21.00,2756.00
6/14/2020,Onondaga,12.00,847.00
6/15/2020,Onondaga,14.00,1345.00
6/16/2020,Onondaga,13.00,870.00
6/17/2020,Onondaga,57.00,1440.00
6/18/2020,Onondaga,19.00,1694.00
6/19/2020,Onondaga,10.00,1270.00
6/20/2020,Onondaga,22.00,2328.00
6/21/2020,Onondaga,9.00,954.00
6/22/2020,Onondaga,27.00,1060.00
6/23/2020,Onondaga,32.00,1234.00
6/24/2020,Onondaga,17.00,1183.00
6/25/2020,Onondaga,31.00,1402.00
6/26/2020,Onondaga,9.00,1517.00
6/27/2020,Onondaga,25.00,1721.00
6/28/2020,Onondaga,6.00,1257.00
6/29/2020,Onondaga,20.00,1288.00
6/30/2020,Onondaga,21.00,1368.00
7/1/2020,Onondaga,34.00,1909.00
7/2/2020,Onondaga,12.00,968.00
7/3/2020,Onondaga,19.00,843.00
7/4/2020,Onondaga,21.00,856.00
7/5/2020,Onondaga,14.00,651.00
7/6/2020,Onondaga,34.00,1455.00
7/7/2020,Onondaga,32.00,1911.00
7/8/2020,Onondaga,21.00,2070.00
7/9/2020,Onondaga,28.00,1155.00
7/10/2020,Onondaga,22.00,1161.00
7/11/2020,Onondaga,24.00,1344.00
7/12/2020,Onondaga,18.00,1288.00
7/13/2020,Onondaga,37.00,2118.00
7/14/2020,Onondaga,24.00,1227.00
7/15/2020,Onondaga,22.00,1697.00
7/16/2020,Onondaga,15.00,2153.00
7/17/2020,Onondaga,22.00,1912.00
7/18/2020,Onondaga,16.00,1100.00
7/19/2020,Onondaga,12.00,1758.00
7/20/2020,Onondaga,22.00,1918.00
7/21/2020,Onondaga,14.00,1844.00
7/22/2020,Onondaga,18.00,1965.00
7/23/2020,Onondaga,16.00,2174.00
7/24/2020,Onondaga,18.00,1868.00
7/25/2020,Onondaga,11.00,2415.00
7/26/2020,Onondaga,9.00,1790.00
7/27/2020,Onondaga,21.00,1744.00
7/28/2020,Onondaga,18.00,1664.00
7/29/2020,Onondaga,22.00,1408.00
7/30/2020,Onondaga,5.00,1481.00
7/31/2020,Onondaga,13.00,1678.00
8/1/2020,Onondaga,8.00,1274.00
8/2/2020,Onondaga,5.00,689.00
8/3/2020,Onondaga,25.00,3057.00
8/4/2020,Onondaga,10.00,2030.00
8/5/2020,Onondaga,10.00,1499.00
8/6/2020,Onondaga,21.00,2037.00
8/7/2020,Onondaga,9.00,1799.00
8/8/2020,Onondaga,11.00,1052.00
8/9/2020,Onondaga,9.00,806.00
8/10/2020,Onondaga,17.00,4122.00
8/11/2020,Onondaga,11.00,1526.00
8/12/2020,Onondaga,14.00,1208.00
8/13/2020,Onondaga,19.00,1784.00
8/14/2020,Onondaga,17.00,1984.00
8/15/2020,Onondaga,11.00,1102.00
8/16/2020,Onondaga,6.00,1956.00
8/17/2020,Onondaga,16.00,1933.00
8/18/2020,Onondaga,16.00,1885.00
8/19/2020,Onondaga,7.00,2150.00
8/20/2020,Onondaga,24.00,2297.00
8/21/2020,Onondaga,13.00,2177.00
8/22/2020,Onondaga,2.00,1402.00
8/23/2020,Onondaga,10.00,844.00
8/24/2020,Onondaga,24.00,3288.00
8/25/2020,Onondaga,9.00,1168.00
8/26/2020,Onondaga,31.00,1590.00
8/27/2020,Onondaga,15.00,1959.00
8/28/2020,Onondaga,19.00,3709.00
8/29/2020,Onondaga,17.00,1813.00
8/30/2020,Onondaga,9.00,820.00
8/31/2020,Onondaga,20.00,1531.00
9/1/2020,Onondaga,10.00,1352.00
9/2/2020,Onondaga,15.00,1535.00
9/3/2020,Onondaga,10.00,1606.00
9/4/2020,Onondaga,17.00,2611.00
9/5/2020,Onondaga,19.00,1554.00
9/6/2020,Onondaga,10.00,853.00
9/7/2020,Onondaga,9.00,1305.00
9/8/2020,Onondaga,10.00,652.00
9/9/2020,Onondaga,11.00,859.00
9/10/2020,Onondaga,20.00,2201.00
9/11/2020,Onondaga,17.00,3386.00
9/12/2020,Onondaga,21.00,1703.00
9/13/2020,Onondaga,15.00,862.00
9/14/2020,Onondaga,18.00,1186.00
9/15/2020,Onondaga,19.00,1471.00
9/16/2020,Onondaga,25.00,1673.00
9/17/2020,Onondaga,27.00,1588.00
9/18/2020,Onondaga,16.00,3815.00
9/19/2020,Onondaga,19.00,2717.00
9/20/2020,Onondaga,11.00,1149.00
9/21/2020,Onondaga,22.00,1394.00
9/22/2020,Onondaga,17.00,1376.00
9/23/2020,Onondaga,30.00,1853.00
9/24/2020,Onondaga,21.00,2429.00
9/25/2020,Onondaga,21.00,2876.00
9/26/2020,Onondaga,23.00,2225.00
9/27/2020,Onondaga,14.00,1240.00
9/28/2020,Onondaga,30.00,1882.00
9/29/2020,Onondaga,15.00,3423.00
9/30/2020,Onondaga,32.00,2579.00
10/1/2020,Onondaga,38.00,5101.00
10/2/2020,Onondaga,34.00,4586.00
10/3/2020,Onondaga,9.00,2564.00
10/4/2020,Onondaga,19.00,1620.00
10/5/2020,Onondaga,37.00,2081.00
10/6/2020,Onondaga,43.00,3538.00
10/7/2020,Onondaga,33.00,4536.00
10/8/2020,Onondaga,24.00,3498.00
10/9/2020,Onondaga,54.00,5423.00
10/10/2020,Onondaga,32.00,3349.00
10/11/2020,Onondaga,28.00,1836.00
10/12/2020,Onondaga,36.00,1698.00
10/13/2020,Onondaga,37.00,3261.00
10/14/2020,Onondaga,28.00,4032.00
10/15/2020,Onondaga,38.00,3429.00
10/16/2020,Onondaga,31.00,4669.00
10/17/2020,Onondaga,34.00,2541.00
10/18/2020,Onondaga,10.00,1370.00
10/19/2020,Onondaga,31.00,1783.00
10/20/2020,Onondaga,69.00,3662.00
10/21/2020,Onondaga,49.00,6432.00
10/22/2020,Onondaga,52.00,5719.00
10/23/2020,Onondaga,55.00,6258.00
10/24/2020,Onondaga,32.00,3528.00
10/25/2020,Onondaga,28.00,1876.00
10/26/2020,Onondaga,62.00,2764.00
10/27/2020,Onondaga,55.00,5376.00
10/28/2020,Onondaga,44.00,5268.00
10/29/2020,Onondaga,105.00,4415.00
10/30/2020,Onondaga,93.00,4191.00
10/31/2020,Onondaga,66.00,4241.00
11/1/2020,Onondaga,33.00,1471.00
11/2/2020,Onondaga,86.00,3064.00
11/3/2020,Onondaga,120.00,4008.00
11/4/2020,Onondaga,121.00,5230.00
11/5/2020,Onondaga,135.00,4978.00
11/6/2020,Onondaga,139.00,5537.00
11/7/2020,Onondaga,95.00,3592.00
11/8/2020,Onondaga,85.00,2069.00
11/9/2020,Onondaga,250.00,3815.00
11/10/2020,Onondaga,195.00,5017.00
11/11/2020,Onondaga,190.00,3388.00
11/12/2020,Onondaga,210.00,8886.00
11/13/2020,Onondaga,229.00,5366.00
11/14/2020,Onondaga,99.00,2102.00
11/15/2020,Onondaga,143.00,3783.00
11/16/2020,Onondaga,192.00,3492.00
11/17/2020,Onondaga,217.00,5561.00
11/18/2020,Onondaga,193.00,5464.00
11/19/2020,Onondaga,241.00,6733.00
11/20/2020,Onondaga,212.00,6670.00
11/21/2020,Onondaga,213.00,7766.00
11/22/2020,Onondaga,202.00,5492.00
11/23/2020,Onondaga,108.00,3069.00
11/24/2020,Onondaga,315.00,7826.00
11/25/2020,Onondaga,239.00,5999.00
11/26/2020,Onondaga,224.00,5748.00
11/27/2020,Onondaga,232.00,2618.00
11/28/2020,Onondaga,221.00,3150.00
11/29/2020,Onondaga,103.00,2672.00
11/30/2020,Onondaga,191.00,4022.00
12/1/2020,Onondaga,286.00,6037.00
12/2/2020,Onondaga,376.00,7314.00
12/3/2020,Onondaga,276.00,4583.00
12/4/2020,Onondaga,425.00,9049.00
12/5/2020,Onondaga,304.00,7693.00
12/6/2020,Onondaga,279.00,3185.00
12/7/2020,Onondaga,247.00,2785.00
12/8/2020,Onondaga,410.00,5245.00
12/9/2020,Onondaga,347.00,5269.00
12/10/2020,Onondaga,452.00,6692.00
12/11/2020,Onondaga,375.00,6394.00
12/12/2020,Onondaga,410.00,6295.00
12/13/2020,Onondaga,299.00,3888.00
12/14/2020,Onondaga,241.00,3174.00
12/15/2020,Onondaga,332.00,5070.00
12/16/2020,Onondaga,375.00,6311.00
12/17/2020,Onondaga,431.00,6155.00
12/18/2020,Onondaga,407.00,6524.00
12/19/2020,Onondaga,319.00,6708.00
12/20/2020,Onondaga,274.00,4852.00
12/21/2020,Onondaga,221.00,3363.00
12/22/2020,Onondaga,270.00,4432.00
12/23/2020,Onondaga,471.00,7746.00
12/24/2020,Onondaga,333.00,6143.00
12/25/2020,Onondaga,297.00,6377.00
12/26/2020,Onondaga,115.00,2283.00
12/27/2020,Onondaga,418.00,4528.00
12/28/2020,Onondaga,293.00,3139.00
12/29/2020,Onondaga,380.00,4975.00
12/30/2020,Onondaga,488.00,6065.00
12/31/2020,Onondaga,362.00,5084.00
1/1/2021,Onondaga,418.00,5752.00
1/2/2021,Onondaga,287.00,3115.00
1/3/2021,Onondaga,484.00,3566.00
1/4/2021,Onondaga,183.00,2688.00
1/5/2021,Onondaga,467.00,5710.00
1/6/2021,Onondaga,417.00,7836.00
1/7/2021,Onondaga,552.00,7598.00
1/8/2021,Onondaga,352.00,6056.00
1/9/2021,Onondaga,389.00,7257.00
1/10/2021,Onondaga,309.00,4517.00
1/11/2021,Onondaga,260.00,3828.00
1/12/2021,Onondaga,229.00,5224.00
1/13/2021,Onondaga,297.00,5761.00
1/14/2021,Onondaga,392.00,7502.00
1/15/2021,Onondaga,410.00,7189.00
1/16/2021,Onondaga,236.00,5627.00
1/17/2021,Onondaga,302.00,4042.00
1/18/2021,Onondaga,263.00,3930.00
1/19/2021,Onondaga,193.00,3786.00
1/20/2021,Onondaga,278.00,5325.00
1/21/2021,Onondaga,250.00,6088.00
1/22/2021,Onondaga,321.00,6949.00
1/23/2021,Onondaga,242.00,5714.00
1/24/2021,Onondaga,108.00,3663.00
1/25/2021,Onondaga,117.00,2651.00
1/26/2021,Onondaga,169.00,4836.00
1/27/2021,Onondaga,155.00,4870.00
1/28/2021,Onondaga,102.00,4695.00
1/29/2021,Onondaga,170.00,7154.00
1/30/2021,Onondaga,194.00,5749.00
1/31/2021,Onondaga,70.00,3130.00
2/1/2021,Onondaga,108.00,3204.00
2/2/2021,Onondaga,118.00,4634.00
2/3/2021,Onondaga,71.00,4494.00
2/4/2021,Onondaga,142.00,6315.00
2/5/2021,Onondaga,134.00,7130.00
2/6/2021,Onondaga,98.00,6529.00
2/7/2021,Onondaga,77.00,6116.00
2/8/2021,Onondaga,59.00,4046.00
2/9/2021,Onondaga,123.00,5313.00
2/10/2021,Onondaga,113.00,5998.00
3/1/2020,Ontario,0.00,0.00
3/2/2020,Ontario,0.00,0.00
3/3/2020,Ontario,0.00,0.00
3/4/2020,Ontario,0.00,0.00
3/5/2020,Ontario,0.00,0.00
3/6/2020,Ontario,0.00,0.00
3/7/2020,Ontario,0.00,0.00
3/8/2020,Ontario,0.00,0.00
3/9/2020,Ontario,0.00,0.00
3/10/2020,Ontario,0.00,0.00
3/11/2020,Ontario,0.00,0.00
3/12/2020,Ontario,0.00,2.00
3/13/2020,Ontario,0.00,4.00
3/14/2020,Ontario,0.00,3.00
3/15/2020,Ontario,1.00,5.00
3/16/2020,Ontario,0.00,1.00
3/17/2020,Ontario,0.00,3.00
3/18/2020,Ontario,0.00,8.00
3/19/2020,Ontario,2.00,15.00
3/20/2020,Ontario,1.00,25.00
3/21/2020,Ontario,2.00,25.00
3/22/2020,Ontario,0.00,5.00
3/23/2020,Ontario,1.00,13.00
3/24/2020,Ontario,2.00,19.00
3/25/2020,Ontario,2.00,21.00
3/26/2020,Ontario,3.00,29.00
3/27/2020,Ontario,2.00,34.00
3/28/2020,Ontario,2.00,26.00
3/29/2020,Ontario,2.00,16.00
3/30/2020,Ontario,2.00,26.00
3/31/2020,Ontario,2.00,37.00
4/1/2020,Ontario,2.00,29.00
4/2/2020,Ontario,2.00,29.00
4/3/2020,Ontario,3.00,36.00
4/4/2020,Ontario,1.00,33.00
4/5/2020,Ontario,0.00,26.00
4/6/2020,Ontario,1.00,32.00
4/7/2020,Ontario,6.00,50.00
4/8/2020,Ontario,4.00,38.00
4/9/2020,Ontario,8.00,50.00
4/10/2020,Ontario,5.00,39.00
4/11/2020,Ontario,1.00,27.00
4/12/2020,Ontario,0.00,12.00
4/13/2020,Ontario,4.00,48.00
4/14/2020,Ontario,1.00,25.00
4/15/2020,Ontario,3.00,31.00
4/16/2020,Ontario,2.00,34.00
4/17/2020,Ontario,2.00,33.00
4/18/2020,Ontario,1.00,24.00
4/19/2020,Ontario,1.00,20.00
4/20/2020,Ontario,1.00,43.00
4/21/2020,Ontario,1.00,66.00
4/22/2020,Ontario,0.00,31.00
4/23/2020,Ontario,0.00,37.00
4/24/2020,Ontario,9.00,239.00
4/25/2020,Ontario,2.00,34.00
4/26/2020,Ontario,2.00,40.00
4/27/2020,Ontario,4.00,50.00
4/28/2020,Ontario,0.00,60.00
4/29/2020,Ontario,0.00,78.00
4/30/2020,Ontario,1.00,91.00
5/1/2020,Ontario,1.00,62.00
5/2/2020,Ontario,3.00,90.00
5/3/2020,Ontario,1.00,81.00
5/4/2020,Ontario,1.00,86.00
5/5/2020,Ontario,2.00,105.00
5/6/2020,Ontario,2.00,121.00
5/7/2020,Ontario,3.00,108.00
5/8/2020,Ontario,0.00,69.00
5/9/2020,Ontario,2.00,109.00
5/10/2020,Ontario,1.00,92.00
5/11/2020,Ontario,0.00,74.00
5/12/2020,Ontario,2.00,140.00
5/13/2020,Ontario,20.00,334.00
5/14/2020,Ontario,4.00,135.00
5/15/2020,Ontario,6.00,136.00
5/16/2020,Ontario,7.00,160.00
5/17/2020,Ontario,2.00,96.00
5/18/2020,Ontario,4.00,157.00
5/19/2020,Ontario,18.00,351.00
5/20/2020,Ontario,6.00,264.00
5/21/2020,Ontario,4.00,191.00
5/22/2020,Ontario,2.00,125.00
5/23/2020,Ontario,2.00,201.00
5/24/2020,Ontario,1.00,99.00
5/25/2020,Ontario,10.00,218.00
5/26/2020,Ontario,3.00,182.00
5/27/2020,Ontario,3.00,246.00
5/28/2020,Ontario,4.00,209.00
5/29/2020,Ontario,1.00,126.00
5/30/2020,Ontario,1.00,328.00
5/31/2020,Ontario,1.00,188.00
